Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,71,8.48,150,166.171,-0.000479974,-0.000471488,4.42091,4.42091,0.389118,0.0746447,5.48889,-0.00115171,1
