Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,-3,-8.49,150,150.27,0.000100449,-0.000249064,5.44388,5.44388,0.373666,0.0642677,6.83203,-0.00111776,1
