Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,60,0.94,150,161.558,0.000735969,0.00023016,3.7809,3.7809,0.252169,0.0366362,7.69034,-0.00295728,1
