Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,44,-5.66,50,66.8434,6.67492,0.857403,11.0914,12.9734,2.28152,0.102154,21.0627,51.0263,1
