Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,-3,1.01,50,50.1001,13.6758,0.530631,16.4101,21.3682,0.157684,0.130256,1.21117,28.5615,1
