Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,-3,1.01,50,50.1001,16.2896,0.625765,13.7699,21.339,0.166305,0.131137,1.26839,40.1514,1
