Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,61.5,2.01,50,79.2861,10.739,7.77841,9.24885,16.167,1.51184,0.0462004,28.0544,26.2922,1
