Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,60,0.94,150,161.558,0.162762,0.112272,9.73215,9.73416,1.56835,0.0900148,19.0844,0.0996168,1
