Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,60,0.94,150,161.558,2.06251,1.41523,11.8066,12.0687,2.00682,0.0865733,22.7069,2.4306,1
