Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,61.5,2.01,50,79.2861,14.1719,10.1368,0.00216166,17.4241,1.48937,0.0566097,27.5167,44.4639,1
