Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,-3,1.01,50,50.1001,10.6485,0.421777,18.5489,21.3923,0.145187,0.129197,1.125,17.5525,1
