Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,44,-5.66,50,66.8434,5.09574,0.637548,12.193,13.2303,2.15703,0.103341,20.1062,30.8984,1
