Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,61.5,2.01,50,79.2861,6.81365,4.9548,11.6868,14.4069,1.47451,0.039629,28.9034,11.7711,1
