Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,71,8.48,50,87.252,27.4755,10.7417,6.2539,30.1563,1.12787,0.0639821,13.3885,-275.187,1
