Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,44,-5.66,50,66.8434,9.82572,1.35262,5.07868,11.143,2.52194,0.0956263,23.7641,108.927,1
