Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,-3,1.01,50,50.1001,19.9743,0.763209,7.3275,21.2897,0.175933,0.132063,1.33218,59.9286,1
