Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,44,-5.66,50,66.8434,8.9145,1.20237,7.33065,11.604,2.45231,0.0980372,22.7818,92.4171,1
