Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,71,8.48,50,87.252,25.3635,9.90311,9.1087,28.7115,1.13264,0.0630176,13.844,-235.671,1
