Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,61.5,2.01,50,79.2861,12.1289,8.76418,7.29258,16.6464,1.51326,0.050359,27.7018,33.3203,1
