Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,-3,1.01,50,50.1001,18.4112,0.704124,10.7117,21.3122,0.172175,0.13175,1.30688,50.9632,1
