Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,-3,1.01,50,50.1001,15.0396,0.580008,15.1478,21.3537,0.16239,0.130724,1.24261,34.376,1
