Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,61.5,2.01,50,79.2861,9.89112,7.17185,10.0552,15.8233,1.49548,0.0437523,28.2319,22.5655,1
