Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,k,nut,omega,p,vtkValidPointMask
0,71,8.48,50,87.252,28.7534,11.2683,3.19468,31.0473,1.11286,0.0630415,13.2388,-299.195,1
