0.0005200208247293512	0.008739406415634279	0.0003563149304806535 
6.339911801184682	10.463513017296544	14.030502098104021 
12.823039288288449	20.76622082145658	27.333362587318454 
19.754548227812236	31.016662720248164	39.43144503298897 
27.321990838984156	40.736327393618254	49.88498004468285 
31.461848668337588	45.47130896621176	54.5226356675351 
35.91595736340219	50.17836276458195	58.96003309775721 
45.80163586974956	59.75691599787197	67.31880869024096 
57.41444086010909	70.76624011055424	74.75750235089288 
72.06709876872262	80.09091844949316	82.05606515780049 
88.29446000307736	89.0418657373212	89.11732787508805 
