2.476956819225614e-05	1.5166866581344228e-05	0.00020260940472954607 
0.29585575240088535	0.18416856426368433	0.2382659912391995 
0.561240240509737	0.3661748345921892	0.4506380687427084 
0.7849620820406757	0.5471873798539024	0.628453981385729 
0.9450816738253286	0.7186058019422279	0.7523794416243654 
1.000891223421036	0.8020134864408816	0.793046879929333 
1.0503337598470717	0.8843660152776787	0.827177147085575 
1.1319244461576836	1.0394810819815505	0.8833359787759915 
1.1577168865799274	1.1343528987792244	0.9401330207040289 
1.1236646649810367	1.1783456378897479	0.9328855878634639 
1.0464344350060675	1.2047880864912845	0.8683837176101078 
