2.758319834029613	2.0545657251321274	1.3425318062542038 
2.7703706558498493	2.063957160905019	1.3422617040341462 
2.7962836311232153	2.0747813873408547	1.3477485619374456 
2.845196028941612	2.0911624302286276	1.360581075775422 
2.84936481428452	2.0940217897383366	1.3607140232483295 
2.826410172896171	2.0968302881776784	1.34794417499213 
2.818475727049912	2.102527422788714	1.3405179387917758 
2.8577596188188563	2.137239218333786	1.3371266979869458 
2.8161283549707807	2.2559656880952548	1.2483028309479651 
2.6315756369790955	2.231412211334733	1.179331915282924 
2.022659213994034	2.145476216807363	0.9427553650554606 
